ym,VV:structure,VH:structure
2018-01,-14.868776503376628,-25.524808047331184
2018-02,-14.846010659670302,-25.136581428583796
2018-03,-14.588821138131092,-25.91618325937405
2018-04,-13.35228034521252,-24.818057245578792
2018-05,-14.009540879539204,-23.558540015454525
2018-06,-14.126889242960225,-22.898413391215573
2018-07,-11.843619368772616,-19.39782441428426
2018-08,-13.498813721202628,-20.554740424155742
2018-09,-12.47419651916233,-20.120752929564517
2018-10,-15.08254732984443,-25.394806467580256
2018-11,-15.680650040463052,-28.63549274618959
2018-12,-15.295377480807756,-28.857991402474607
2019-01,-15.488515382240172,-28.440430281622177
2019-02,-15.272655946421246,-28.228096624675732
2019-03,-14.148135325101688,-25.902849731976666
2019-04,-15.146793012455566,-27.871750693911025
2019-05,-14.683215952891567,-24.695834994263503
2019-06,-14.665839301686468,-23.857831194681385
2019-07,-12.188314145135363,-19.176312111552075
2019-08,-12.047013820010989,-18.91773746120692
2019-09,-12.671955670556695,-19.80627514905771
2019-10,-14.612576429877162,-23.67777108928027
2019-11,-14.012210340171942,-25.61718624407683
2019-12,-15.109313412805376,-27.22876729355606
2020-01,-14.613036828013334,-25.33100147159932
2020-02,-14.195134063812665,-24.0167213878657
2020-03,-14.720747588078916,-25.70981928129534
2020-04,-15.474101145115077,-25.94626301636582
2020-05,-15.21632676796003,-24.085240105946625
2020-07,-12.068471346984666,-19.115650330931548
2020-08,-11.386137260978735,-17.770429445200044
2020-09,-11.994045603718206,-18.8005253302122
2020-10,-15.156528420593828,-23.836205040398877
2020-11,-15.426870702308324,-25.99174301135086
2020-12,-16.51370041612386,-26.513098563510383
2021-01,-16.465255175639175,-26.15535656895352
2021-02,-16.348305294358035,-26.036036885339325
2021-03,-14.488793509491604,-24.95991832065215
2021-04,-15.081544885214774,-24.998285632232243
2021-05,-14.714288346722284,-22.914019282907777
2021-08,-14.099803795207984,-21.257231157192
2021-09,-13.58044043889226,-21.076548650583447
2021-10,-14.909147270718124,-24.34377917288856
2021-11,-15.239289228625998,-25.159967248127632
2021-12,-16.034867017765187,-26.078860631205465
2022-01,-15.7680405534488,-26.218867876767455
2022-02,-15.712497096977753,-26.218966288495672
2022-03,-14.690575384835697,-24.886976377346187
2022-04,-15.17689857550792,-24.99807459254913
2022-05,-14.703267618435031,-24.333929457522864
2022-06,-12.582081290693043,-21.69837095315964
2022-07,-13.792241029984549,-23.557213562789393
2022-08,-12.432402613149144,-21.3314613840362
2022-09,-12.918448528803806,-21.08818100816745
2022-10,-13.619803104426092,-23.663133989025074
2022-11,-11.97490858576524,-23.123261343604923
2022-12,-14.985375072926592,-25.507123554374314
2023-01,-14.605607199744307,-25.601783265851054
2023-02,-14.457995143885295,-24.848375154953615
2023-03,-13.490018841167096,-24.224641310423756
2023-04,-14.168181179844748,-24.6391281562855
2023-06,-12.630204489357457,-22.84132460414534
2023-08,-14.040979620447608,-23.16845516349461
2023-09,-12.544756424710144,-21.520749293572973
2023-10,-14.670463795816438,-24.169521909004654
2023-11,-14.952718501832836,-25.669463476810694
2023-12,-15.73693278331309,-26.863157549839535
2024-01,-15.714864765370212,-27.461682072756957
2024-02,-15.530473816102344,-26.475932923442187
2024-03,-15.912639062789946,-26.731182711930085
2024-04,-15.5135454555366,-26.498190196141515
2024-05,-14.568885735892284,-24.51820769405016
2024-06,-11.284950931576024,-18.94110639513159
2024-07,-10.351702211539315,-18.120062516104216
2024-08,-9.099567679872562,-16.663853136802636
2024-09,-8.17749143190929,-16.380887187828648
2024-10,-8.16636624400029,-16.805357462942276
2024-11,-8.634905738054334,-18.12284262671863
2024-12,-11.79765505632779,-23.43474127712925
2025-01,-11.94252548633001,-22.889220394584175
2025-02,-11.86257514495752,-22.712220101731315
2025-03,-10.696476247851267,-22.20397527489258
2025-04,-10.964119078191317,-20.1043226475074
2025-08,-7.397921917874408,-15.803519263227578
2025-09,-8.042071772534769,-16.3187557104079
2025-10,-8.504511429160116,-17.936784676587976
2025-11,-9.335993385225969,-19.716713286547144
2025-12,-11.14521317665352,-22.06831731791684
2026-01,-11.089714259532562,-22.091330888840265
2026-02,-11.03550964099694,-22.405005683407623
2026-03,-9.369079491461054,-20.08170651965088
2026-04,-6.552969559836755,-16.008536857632347
2026-05,-4.746693938746434,-14.095269170692609
2026-06,-3.898945321296215,-13.137014633976134
2026-07,-3.4886703432152415,-12.927371339359588
2026-08,-4.457563341498766,-13.426212753583018
2026-09,-5.001701992251558,-13.711527751531037
